Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A14,10,A32,A49,769,A61,A73,3,single,A101,3,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A14,11,A32,A43,1088,A65,A75,3,single,A101,1,A123,24,A143,A152,1,A173,1,A191,A201,male,1
A11,6,A32,A42,554,A61,A72,1,single,A101,3,A121,22,A143,A151,1,A172,1,A191,A202,male,1
A11,12,A32,A40,844,A61,A71,3,married/widowed,A101,2,A123,39,A143,A152,1,A173,1,A191,A201,male,0
A14,23,A34,A41,3434,A65,A74,3,single,A101,3,A123,43,A143,A152,1,A173,1,A192,A201,male,1
A14,14,A32,A42,1960,A61,A73,3,divorced/seperated/married,A101,3,A123,29,A143,A152,2,A173,1,A192,A201,female,1
A13,10,A34,A49,1177,A61,A73,3,single,A101,3,A121,29,A143,A152,1,A173,1,A191,A201,male,1
A14,18,A33,A43,2151,A61,A73,2,divorced/seperated/married,A101,1,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A14,15,A33,A43,1686,A61,A74,3,divorced/seperated/married,A101,2,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A14,19,A32,A49,1123,A62,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A12,20,A31,A40,3232,A61,A72,3,single,A101,1,A124,48,A141,A152,1,A172,1,A191,A201,male,0
A11,9,A32,A40,1306,A61,A72,1,single,A101,1,A121,35,A143,A152,1,A172,1,A191,A202,male,1
A12,16,A34,A40,3345,A61,A72,2,single,A101,1,A121,41,A141,A151,1,A172,1,A191,A201,male,0
A11,10,A32,A49,349,A63,A75,1,divorced/seperated,A101,3,A122,34,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A40,3155,A65,A73,3,married/widowed,A101,3,A122,21,A143,A152,1,A173,1,A191,A201,female,1
A14,16,A32,A43,1673,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A33,A41,2616,A61,A74,3,married/widowed,A101,2,A123,30,A143,A152,2,A173,1,A192,A201,male,1
A11,29,A34,A40,5222,A61,A71,3,single,A101,3,A124,56,A141,A151,1,A174,1,A191,A201,male,0
A11,12,A32,A49,384,A64,A75,1,divorced/seperated,A101,3,A122,33,A143,A152,1,A173,1,A192,A201,male,1
A11,12,A32,A40,2371,A61,A72,1,single,A101,1,A121,32,A141,A151,1,A172,1,A191,A201,male,0
A11,8,A32,A40,1376,A61,A72,1,single,A101,1,A121,32,A143,A152,1,A172,1,A191,A201,male,1
A14,10,A32,A43,1684,A65,A75,3,single,A101,2,A121,23,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A40,2125,A65,A73,3,single,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,male,1
A14,12,A32,A40,3913,A65,A74,3,divorced/seperated/married,A101,2,A122,23,A143,A152,1,A173,1,A191,A201,female,1
A11,21,A34,A42,4774,A61,A71,2,single,A101,3,A121,42,A141,A151,1,A174,1,A191,A201,male,0
A12,21,A31,A40,3550,A61,A72,3,single,A101,1,A124,47,A141,A152,1,A172,1,A191,A201,male,0
A12,12,A32,A43,1762,A62,A73,3,divorced/seperated/married,A101,3,A121,44,A143,A152,1,A172,1,A191,A201,female,1
A11,5,A32,A42,433,A61,A72,1,single,A101,3,A121,21,A143,A151,1,A172,1,A192,A202,male,1
A14,18,A32,A49,888,A62,A75,3,single,A101,3,A123,24,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A40,3301,A61,A73,3,married/widowed,A101,3,A122,21,A143,A152,1,A173,1,A191,A201,male,1
A14,15,A32,A43,1753,A65,A75,3,single,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A11,11,A32,A40,786,A61,A71,3,married/widowed,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,male,0
A14,19,A33,A41,2477,A61,A74,3,married/widowed,A101,3,A123,32,A143,A152,2,A173,1,A192,A201,male,1
A14,22,A33,A43,2788,A61,A73,1,divorced/seperated/married,A101,1,A123,29,A143,A152,1,A174,1,A192,A201,female,1
A14,9,A32,A40,1410,A65,A73,3,married/widowed,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,male,1
A13,11,A32,A42,3199,A61,A73,3,married/widowed,A101,3,A122,22,A143,A152,1,A174,1,A191,A201,male,1
A14,17,A32,A43,1740,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A40,665,A61,A74,3,married/widowed,A101,2,A123,29,A143,A152,1,A173,1,A191,A201,male,1
A11,6,A32,A44,601,A61,A72,1,single,A101,1,A121,29,A143,A152,1,A172,1,A192,A202,male,1
A12,13,A32,A43,2083,A61,A73,3,divorced/seperated/married,A103,3,A124,46,A143,A152,1,A172,1,A191,A201,female,1
A11,11,A32,A40,1996,A61,A72,1,single,A101,1,A121,33,A143,A151,1,A172,1,A191,A201,male,0
A11,22,A34,A42,4878,A61,A71,2,single,A101,3,A121,43,A141,A151,1,A174,1,A191,A201,male,0
A14,17,A32,A43,1425,A64,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A14,25,A34,A41,3739,A61,A74,3,single,A101,3,A124,51,A143,A153,1,A173,1,A191,A201,male,0
A12,12,A32,A43,1731,A62,A73,3,divorced/seperated/married,A101,3,A121,44,A143,A152,1,A172,1,A191,A201,female,1
A12,10,A32,A43,1179,A62,A74,3,divorced/seperated/married,A101,1,A121,54,A143,A152,1,A172,1,A191,A201,female,1
A11,10,A32,A40,1341,A62,A72,1,single,A101,1,A121,46,A143,A152,1,A172,1,A191,A201,male,1
A11,16,A32,A49,503,A62,A75,3,single,A101,3,A122,29,A143,A152,1,A173,1,A192,A201,male,1
A14,19,A32,A43,1454,A64,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A40,649,A61,A74,3,married/widowed,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,male,1
A14,16,A32,A43,1811,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A11,8,A32,A40,1170,A61,A72,1,single,A101,1,A121,35,A143,A152,1,A172,1,A191,A202,male,1
A14,9,A32,A40,1836,A65,A73,3,single,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A40,2182,A65,A74,3,married/widowed,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,male,1
A12,49,A34,A46,10269,A61,A72,3,single,A101,3,A124,48,A141,A153,1,A173,1,A191,A201,male,0
A14,11,A32,A40,3026,A65,A74,3,divorced/seperated/married,A101,2,A122,22,A143,A152,1,A173,1,A192,A201,female,1
A14,10,A32,A40,674,A61,A74,3,married/widowed,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,male,1
A12,10,A32,A40,1274,A62,A74,3,divorced/seperated/married,A101,1,A121,52,A143,A152,1,A172,1,A191,A201,female,0
A12,49,A34,A46,10108,A61,A74,3,single,A103,3,A124,52,A141,A153,1,A173,1,A191,A201,male,0
A14,12,A32,A40,3709,A65,A74,3,married/widowed,A101,2,A122,23,A143,A152,1,A173,1,A191,A201,female,1
A14,17,A33,A43,1948,A61,A74,3,divorced/seperated/married,A101,2,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A11,12,A34,A42,2328,A61,A72,1,single,A101,3,A121,32,A141,A151,1,A172,1,A191,A201,male,0
A11,16,A32,A49,509,A62,A75,3,single,A101,3,A122,29,A143,A152,1,A173,1,A192,A201,male,1
A14,14,A32,A40,3099,A65,A74,3,married/widowed,A101,2,A122,27,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A40,746,A61,A74,3,married/widowed,A101,1,A121,28,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A40,1176,A61,A74,3,married/widowed,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,male,1
A14,18,A32,A43,1302,A62,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A11,8,A32,A49,307,A63,A75,1,divorced/seperated,A101,3,A122,33,A143,A152,1,A173,1,A192,A201,male,1
A12,48,A34,A46,10550,A61,A75,3,single,A101,3,A124,56,A141,A153,1,A173,1,A191,A201,male,0
A14,17,A33,A41,3318,A65,A74,3,single,A101,2,A123,33,A143,A152,1,A173,1,A192,A201,male,1
A14,19,A33,A41,3337,A65,A74,3,single,A101,3,A123,35,A143,A152,1,A173,1,A192,A201,male,1
A13,10,A34,A40,2950,A61,A73,3,single,A101,3,A121,22,A143,A152,1,A174,1,A191,A201,male,1
A14,21,A33,A41,3221,A65,A74,3,married/widowed,A101,3,A123,33,A143,A152,2,A173,1,A192,A201,male,1
A12,11,A32,A40,1469,A62,A74,3,divorced/seperated/married,A101,1,A121,51,A143,A152,1,A172,1,A191,A201,female,0
A13,9,A34,A40,2480,A65,A73,3,single,A101,3,A121,21,A143,A152,1,A174,1,A191,A201,male,1
A11,18,A34,A40,2248,A61,A71,3,single,A101,3,A123,52,A143,A151,1,A173,1,A192,A201,male,0
A12,41,A34,A40,8894,A61,A72,3,single,A101,3,A124,45,A141,A151,1,A173,1,A191,A201,male,0
A11,11,A32,A40,1606,A62,A72,2,single,A101,1,A121,47,A143,A152,1,A172,1,A191,A201,male,0
A14,24,A34,A41,3498,A65,A74,3,single,A101,3,A123,46,A143,A152,1,A173,1,A192,A201,male,1
A11,32,A34,A40,6716,A61,A71,3,single,A101,3,A124,52,A141,A151,1,A174,1,A191,A201,male,0
A13,23,A34,A43,3540,A61,A73,3,single,A101,3,A124,44,A143,A153,1,A174,1,A191,A201,male,0
A14,17,A34,A43,2360,A61,A73,3,divorced/seperated/married,A101,2,A123,32,A143,A152,1,A174,1,A192,A201,female,1
A11,29,A34,A42,6119,A61,A71,3,single,A101,3,A124,45,A141,A151,1,A174,1,A191,A201,male,0
A14,18,A33,A43,2514,A61,A73,2,divorced/seperated/married,A101,3,A123,33,A143,A152,1,A174,1,A192,A201,female,1
A11,15,A32,A49,594,A62,A75,3,single,A101,3,A122,30,A143,A152,1,A173,1,A192,A201,male,1
A12,24,A34,A40,5243,A61,A72,2,single,A101,1,A121,41,A141,A151,1,A172,1,A191,A201,male,0
A14,13,A32,A42,1813,A61,A73,3,divorced/seperated/married,A101,3,A122,28,A143,A152,1,A173,1,A192,A201,female,1
A12,19,A31,A46,3511,A61,A74,3,single,A103,2,A124,48,A143,A152,1,A172,1,A191,A201,male,0
A13,11,A34,A43,1208,A64,A73,3,single,A101,3,A121,26,A143,A152,1,A173,1,A191,A201,male,1
A14,21,A33,A42,2574,A61,A73,2,divorced/seperated/married,A101,2,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A14,25,A34,A41,4093,A65,A75,3,single,A101,3,A124,53,A143,A152,1,A173,1,A192,A201,male,1
A14,18,A32,A43,1501,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A40,3224,A65,A73,3,divorced/seperated/married,A101,2,A121,21,A143,A152,1,A173,1,A191,A201,female,1
A14,11,A32,A40,1034,A61,A74,3,married/widowed,A101,1,A121,29,A143,A152,1,A173,1,A191,A201,male,1
A11,7,A32,A42,1096,A61,A72,1,single,A101,2,A121,27,A143,A151,1,A172,1,A191,A201,male,1
A11,16,A34,A40,1465,A61,A74,3,single,A101,3,A123,46,A143,A151,1,A173,1,A191,A201,male,0
A14,13,A32,A42,1847,A61,A73,3,divorced/seperated/married,A101,3,A122,28,A143,A152,1,A173,1,A192,A201,female,1
A13,12,A34,A49,1160,A64,A73,3,single,A101,3,A121,27,A143,A152,1,A173,1,A191,A201,male,1
A14,24,A33,A42,2746,A63,A73,1,divorced/seperated/married,A101,3,A123,28,A143,A152,1,A173,1,A192,A201,female,1
A11,13,A32,A49,404,A64,A75,2,divorced/seperated,A101,3,A122,32,A143,A152,1,A173,1,A192,A201,male,1
A12,10,A32,A43,1142,A62,A74,3,divorced/seperated/married,A103,2,A121,53,A143,A152,1,A172,1,A191,A201,female,1
A11,8,A32,A42,1240,A61,A72,1,single,A101,1,A121,27,A143,A151,1,A172,1,A191,A201,male,1
A13,10,A34,A49,1214,A61,A73,3,single,A101,3,A122,30,A143,A152,1,A173,1,A191,A201,male,1
A14,14,A32,A43,1647,A65,A75,3,single,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A14,16,A32,A42,1994,A61,A73,3,divorced/seperated/married,A101,3,A122,28,A143,A152,1,A173,1,A192,A201,female,1
A13,8,A32,A40,1683,A61,A73,3,single,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,male,1
A13,8,A34,A40,1914,A65,A73,3,single,A101,2,A121,22,A143,A152,1,A174,1,A191,A201,male,1
A13,11,A34,A43,1849,A61,A73,3,single,A101,3,A121,26,A143,A152,1,A174,1,A191,A201,male,1
A12,21,A34,A40,4038,A61,A72,3,single,A101,1,A124,46,A141,A152,1,A172,1,A191,A201,male,0
A11,8,A32,A42,294,A63,A75,1,divorced/seperated,A101,3,A122,32,A143,A152,1,A173,1,A192,A201,male,1
A12,11,A32,A40,639,A61,A74,3,married/widowed,A101,1,A123,29,A143,A152,1,A173,1,A191,A201,male,0
A11,7,A32,A42,843,A61,A72,1,single,A101,2,A121,24,A143,A151,1,A172,1,A191,A201,male,1
A13,9,A34,A40,2501,A61,A73,3,single,A101,3,A121,22,A143,A152,1,A174,1,A191,A201,male,1
A14,20,A33,A43,2494,A61,A73,1,divorced/seperated/married,A101,1,A123,29,A143,A152,1,A174,1,A192,A201,female,1
A12,16,A33,A43,2265,A62,A73,1,divorced/seperated/married,A101,3,A121,40,A143,A152,1,A172,1,A191,A201,female,1
A14,17,A34,A43,2617,A61,A73,3,divorced/seperated/married,A101,3,A123,34,A143,A152,1,A174,1,A192,A201,female,1
A11,10,A32,A49,666,A61,A73,3,single,A101,3,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A42,1759,A61,A73,3,divorced/seperated/married,A101,3,A122,27,A143,A152,1,A173,1,A192,A201,female,1
A14,17,A32,A49,752,A62,A75,3,single,A101,3,A122,26,A143,A152,1,A173,1,A192,A201,male,1
A14,14,A32,A43,1852,A61,A74,3,married/widowed,A101,2,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A14,19,A33,A41,3040,A61,A74,3,married/widowed,A101,3,A123,34,A143,A152,2,A173,1,A192,A201,male,1
A14,11,A32,A49,760,A64,A73,3,single,A101,3,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A11,11,A32,A49,372,A64,A75,1,divorced/seperated,A101,3,A122,33,A143,A152,1,A173,1,A192,A201,male,1
A14,30,A33,A43,3057,A63,A73,1,divorced/seperated/married,A101,2,A123,28,A143,A152,1,A173,1,A192,A201,female,1
A11,9,A32,A49,318,A63,A75,1,divorced/seperated,A101,3,A122,33,A143,A152,1,A173,1,A192,A201,male,1
A11,8,A32,A40,1270,A61,A72,1,single,A101,1,A121,32,A143,A152,1,A172,1,A191,A201,male,1
A14,19,A32,A43,1319,A62,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A14,16,A32,A43,1675,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A12,49,A34,A46,10401,A61,A75,3,single,A103,3,A124,55,A141,A153,1,A173,1,A191,A201,male,0
A11,15,A32,A49,469,A62,A75,3,divorced/seperated,A101,3,A122,30,A143,A152,1,A173,1,A192,A201,male,1
A13,10,A34,A40,2552,A61,A73,3,single,A101,3,A121,22,A143,A152,1,A174,1,A191,A201,male,1
A12,44,A34,A40,9359,A61,A71,3,single,A101,3,A124,54,A141,A151,1,A174,1,A191,A201,male,0
A14,12,A32,A40,3081,A65,A74,3,divorced/seperated/married,A101,2,A122,22,A143,A152,1,A173,1,A192,A201,female,1
A12,19,A31,A43,2617,A61,A73,3,divorced/seperated/married,A101,3,A123,42,A143,A152,1,A172,1,A191,A201,female,1
A14,19,A32,A49,1243,A62,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A12,23,A31,A46,3796,A61,A74,3,single,A103,2,A124,49,A141,A152,1,A172,1,A191,A201,male,0
A13,10,A34,A40,2766,A61,A73,3,single,A101,3,A121,22,A143,A152,1,A174,1,A191,A201,male,1
A11,14,A34,A40,1553,A61,A71,3,single,A101,3,A123,50,A143,A151,1,A174,1,A192,A201,male,0
A14,18,A33,A43,2548,A61,A73,2,divorced/seperated/married,A101,2,A123,30,A143,A152,1,A174,1,A192,A201,female,1
A12,20,A31,A43,3603,A61,A74,3,single,A103,3,A124,46,A143,A153,1,A172,1,A191,A201,female,0
A11,34,A34,A40,7172,A61,A71,3,single,A101,3,A124,51,A141,A151,1,A174,1,A191,A201,male,0
A14,18,A32,A43,1326,A64,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A11,5,A32,A44,444,A61,A72,1,single,A101,2,A121,23,A143,A151,1,A172,1,A192,A202,male,1
A11,25,A34,A40,4523,A61,A71,3,single,A101,3,A124,57,A143,A151,1,A174,1,A191,A201,male,0
A12,10,A32,A43,1456,A61,A74,3,divorced/seperated/married,A103,1,A121,51,A143,A152,1,A172,1,A191,A201,female,1
A14,14,A32,A42,1812,A61,A73,3,divorced/seperated/married,A101,3,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A11,10,A32,A40,1626,A61,A72,2,single,A101,1,A121,37,A143,A152,1,A172,1,A191,A201,male,0
A13,10,A34,A43,1481,A61,A73,3,single,A101,3,A121,27,A143,A152,1,A174,1,A191,A201,male,1
A11,14,A34,A48,847,A61,A74,3,married/widowed,A101,2,A123,39,A143,A152,1,A173,1,A191,A201,male,0
A14,17,A32,A43,1613,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A11,14,A32,A49,634,A64,A75,3,single,A101,3,A122,30,A143,A152,1,A173,1,A192,A201,male,1
A11,14,A34,A48,956,A61,A74,3,married/widowed,A101,3,A123,41,A143,A152,1,A173,1,A191,A201,male,0
A14,36,A33,A42,3349,A63,A73,1,divorced/seperated/married,A101,3,A123,27,A143,A152,1,A173,1,A192,A201,female,1
A13,29,A34,A46,5131,A61,A75,3,single,A103,3,A124,49,A143,A153,1,A174,1,A191,A201,male,0
A11,9,A32,A42,1632,A61,A72,1,single,A101,1,A121,29,A143,A151,1,A172,1,A191,A201,male,1
A14,10,A32,A42,2700,A61,A73,3,married/widowed,A101,3,A122,22,A143,A152,1,A173,1,A191,A201,male,1
A14,11,A32,A42,2597,A61,A74,3,married/widowed,A101,2,A122,22,A143,A152,1,A173,1,A192,A201,female,1
A12,39,A34,A40,8740,A61,A71,3,single,A101,3,A124,52,A141,A151,1,A174,1,A191,A201,male,0
A14,19,A33,A43,2259,A61,A73,2,divorced/seperated/married,A101,1,A123,28,A143,A152,2,A173,1,A192,A201,female,1
A14,10,A32,A43,1164,A61,A75,3,single,A101,1,A123,24,A143,A152,1,A173,1,A191,A201,male,1
A12,18,A33,A43,2521,A62,A73,2,divorced/seperated/married,A101,3,A123,35,A143,A152,1,A172,1,A191,A201,female,1
A14,18,A32,A49,775,A62,A75,3,single,A101,3,A123,25,A143,A152,1,A173,1,A192,A201,male,1
A11,11,A32,A49,417,A64,A75,2,divorced/seperated,A101,3,A122,34,A143,A152,1,A173,1,A192,A201,male,1
A14,12,A32,A42,1815,A61,A73,3,divorced/seperated/married,A101,3,A122,29,A143,A152,1,A173,1,A192,A201,female,1
A14,10,A32,A40,2727,A65,A74,3,married/widowed,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,male,1
A11,13,A32,A40,2625,A61,A72,2,single,A101,1,A121,38,A141,A151,1,A172,1,A191,A201,male,0
A11,8,A32,A42,1150,A61,A72,1,single,A101,1,A121,27,A143,A151,1,A172,1,A191,A201,male,1
A11,12,A32,A40,661,A61,A74,3,married/widowed,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,male,0
A11,16,A34,A40,3387,A61,A72,2,single,A101,1,A121,38,A141,A151,1,A172,1,A191,A201,male,0
A12,20,A34,A40,4171,A61,A72,3,single,A101,1,A121,43,A141,A151,1,A172,1,A191,A201,male,0
A14,10,A32,A40,1764,A65,A74,3,married/widowed,A101,1,A121,28,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A32,A49,1132,A62,A75,3,single,A101,2,A123,24,A143,A152,1,A173,1,A192,A201,male,1
A14,17,A34,A41,3032,A65,A74,3,single,A101,2,A123,37,A143,A152,1,A173,1,A192,A201,male,1
A12,14,A32,A43,2304,A61,A74,3,divorced/seperated/married,A103,2,A121,48,A143,A152,1,A172,1,A191,A201,female,0
A14,16,A32,A43,1684,A65,A75,3,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A12,16,A33,A43,2179,A62,A73,3,divorced/seperated/married,A101,3,A123,38,A143,A152,1,A172,1,A191,A201,female,1
