Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A14,10,A32,A41,4520,A63,A71,2,divorced/seperated/married,A101,3,A123,43,A143,A151,1,A174,1,A192,A201,female,1
A12,44,A33,A44,8149,A61,A74,2,single,A101,3,A124,39,A143,A152,1,A174,1,A191,A201,male,1
A14,14,A32,A49,2550,A64,A73,1,single,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,male,1
A14,11,A32,A49,1670,A65,A73,1,married/widowed,A101,3,A121,23,A143,A152,1,A173,1,A192,A201,male,1
A11,8,A34,A42,1931,A61,A72,3,single,A101,1,A121,33,A143,A151,1,A174,1,A191,A202,male,1
A11,39,A34,A45,2542,A61,A75,3,single,A101,3,A123,40,A143,A152,1,A173,1,A191,A201,male,0
A14,9,A32,A41,5660,A63,A71,2,divorced/seperated/married,A101,2,A123,42,A143,A152,1,A174,1,A191,A201,female,1
A11,17,A30,A40,1552,A61,A73,1,single,A101,1,A121,32,A142,A152,1,A171,1,A191,A201,male,0
A11,8,A32,A42,1842,A61,A72,2,divorced/seperated/married,A101,1,A121,25,A143,A152,1,A172,1,A191,A201,male,1
A11,11,A33,A42,2537,A61,A72,3,single,A101,1,A122,35,A141,A152,1,A174,1,A191,A202,male,1
A11,23,A33,A44,3790,A61,A74,3,single,A101,2,A121,44,A143,A152,1,A174,1,A191,A202,male,1
A11,38,A30,A45,2100,A61,A71,3,single,A101,3,A123,42,A143,A152,1,A173,1,A191,A201,male,0
A12,6,A32,A40,426,A61,A73,3,married/widowed,A101,2,A121,30,A143,A152,1,A172,1,A191,A201,male,1
A14,9,A32,A41,5303,A61,A72,3,divorced/seperated/married,A101,1,A123,30,A141,A152,1,A174,1,A191,A201,female,1
A11,30,A34,A43,2309,A61,A73,3,single,A101,3,A123,34,A143,A152,1,A173,1,A191,A201,male,0
A13,37,A34,A43,2279,A61,A75,3,single,A101,3,A124,58,A143,A153,1,A173,1,A191,A201,male,1
A14,22,A33,A49,3557,A64,A74,1,single,A101,2,A122,28,A143,A152,1,A173,1,A192,A201,male,1
A12,8,A32,A40,515,A64,A73,3,married/widowed,A101,3,A121,31,A143,A152,1,A173,1,A191,A201,male,1
A14,22,A33,A49,3368,A64,A74,1,single,A101,2,A122,27,A143,A152,1,A173,1,A192,A201,male,1
A14,14,A32,A49,3182,A64,A73,2,single,A101,3,A123,27,A143,A151,1,A173,1,A192,A201,male,1
A11,37,A30,A43,2264,A61,A71,3,single,A101,3,A123,44,A143,A152,1,A173,1,A191,A201,male,0
A14,28,A34,A43,1715,A61,A75,3,single,A101,3,A124,37,A143,A153,2,A173,1,A192,A201,male,1
A12,43,A33,A40,8694,A62,A74,1,single,A101,3,A124,33,A143,A152,1,A174,1,A191,A201,male,1
A11,8,A32,A42,3215,A61,A72,3,divorced/seperated/married,A101,1,A122,25,A141,A152,1,A174,1,A191,A201,female,1
A12,12,A31,A40,1449,A65,A73,3,single,A102,3,A121,45,A143,A152,1,A173,1,A191,A201,male,1
A11,36,A30,A45,2043,A61,A71,3,single,A101,3,A123,39,A143,A152,1,A173,1,A191,A201,male,0
A14,32,A33,A46,5084,A61,A74,2,single,A101,2,A122,40,A143,A152,1,A174,1,A191,A201,male,1
A12,12,A32,A41,3524,A63,A72,2,divorced/seperated/married,A101,3,A122,35,A143,A152,1,A172,1,A191,A201,female,1
A13,26,A34,A43,1627,A61,A75,3,single,A101,3,A124,52,A143,A153,1,A173,1,A192,A201,male,1
A11,14,A33,A42,3041,A61,A74,3,single,A101,1,A122,40,A141,A152,1,A174,1,A191,A202,male,1
A14,18,A32,A49,4013,A64,A74,1,single,A101,2,A122,30,A143,A152,1,A173,1,A192,A201,male,1
A12,9,A32,A40,646,A65,A73,3,single,A102,3,A121,39,A143,A152,1,A173,1,A191,A201,male,1
A12,10,A32,A42,725,A62,A73,3,divorced/seperated/married,A101,1,A121,22,A143,A152,1,A173,1,A192,A201,male,0
A14,28,A34,A43,1741,A61,A75,3,single,A101,3,A124,45,A143,A153,1,A173,1,A192,A201,male,1
A12,19,A32,A49,2484,A64,A73,3,single,A102,3,A121,33,A143,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A49,1424,A64,A73,2,married/widowed,A102,3,A121,26,A143,A152,1,A173,1,A192,A201,male,1
A14,26,A34,A43,1544,A61,A75,3,single,A101,3,A124,43,A143,A153,2,A173,1,A192,A201,male,1
A11,13,A32,A42,1749,A61,A74,1,divorced/seperated/married,A101,2,A122,24,A143,A152,1,A172,1,A191,A201,female,1
A12,32,A31,A40,7351,A65,A73,1,single,A102,3,A124,33,A143,A152,1,A173,1,A191,A201,male,1
A14,13,A32,A41,3423,A61,A75,2,divorced/seperated/married,A101,2,A123,38,A143,A152,1,A174,1,A192,A201,female,1
A11,22,A30,A43,1741,A61,A71,2,single,A101,2,A123,41,A142,A152,1,A171,1,A191,A201,male,0
A14,11,A32,A41,3924,A63,A71,2,divorced/seperated/married,A101,3,A123,39,A143,A151,1,A172,1,A192,A201,female,1
A12,10,A31,A40,2771,A65,A73,3,single,A102,3,A121,56,A143,A152,1,A173,1,A191,A201,male,1
A12,14,A32,A43,5381,A61,A72,1,divorced/seperated/married,A103,1,A123,36,A143,A152,1,A173,1,A191,A201,female,1
A11,19,A30,A40,1697,A61,A73,1,single,A101,1,A123,37,A142,A152,1,A171,1,A191,A201,male,0
A11,19,A32,A42,1093,A62,A73,3,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,female,0
A14,9,A32,A41,3797,A63,A71,2,divorced/seperated/married,A101,3,A123,39,A143,A151,1,A174,1,A192,A201,female,1
A14,18,A34,A43,1535,A61,A74,1,single,A101,2,A123,25,A143,A152,2,A173,1,A192,A201,male,1
A13,33,A34,A43,1984,A61,A75,3,single,A101,3,A124,51,A143,A153,1,A173,1,A192,A201,male,1
A11,34,A32,A45,1535,A61,A71,3,single,A101,2,A123,29,A143,A152,1,A173,1,A191,A201,male,0
A11,24,A32,A40,1345,A62,A73,3,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,female,0
A11,16,A31,A40,1447,A61,A71,1,single,A101,2,A121,48,A142,A152,1,A171,1,A191,A201,male,0
A14,10,A32,A41,3832,A63,A75,2,divorced/seperated/married,A101,3,A123,36,A143,A151,1,A174,1,A192,A201,female,1
A12,9,A31,A40,899,A65,A73,3,single,A102,3,A121,49,A143,A152,1,A173,1,A191,A201,male,1
A11,24,A32,A42,1128,A62,A73,3,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,female,0
A12,12,A32,A49,1082,A64,A73,3,married/widowed,A102,3,A121,32,A143,A152,1,A173,1,A192,A201,male,1
A14,19,A34,A42,1133,A61,A74,1,divorced/seperated/married,A101,3,A123,24,A143,A152,2,A172,1,A192,A201,female,1
A14,9,A32,A40,1325,A65,A72,3,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A172,1,A192,A201,female,0
A13,32,A34,A43,1859,A61,A75,3,single,A101,3,A123,45,A143,A153,1,A173,1,A192,A201,male,1
A11,8,A32,A42,3532,A61,A72,3,divorced/seperated/married,A101,1,A122,26,A141,A151,1,A174,1,A191,A201,female,1
A14,9,A32,A41,2830,A65,A71,3,divorced/seperated/married,A101,3,A121,32,A143,A151,1,A172,1,A192,A201,female,1
A14,32,A33,A46,4700,A61,A74,2,single,A101,2,A122,36,A143,A152,1,A173,1,A191,A201,male,1
A12,7,A32,A40,504,A61,A73,3,married/widowed,A101,2,A121,24,A143,A152,1,A173,1,A191,A201,male,0
A14,9,A32,A41,5139,A63,A75,3,divorced/seperated/married,A101,3,A123,41,A143,A151,1,A174,1,A192,A201,female,1
A12,11,A32,A42,823,A61,A73,3,married/widowed,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,male,0
A11,36,A34,A45,1965,A61,A73,3,single,A101,3,A123,35,A143,A152,1,A173,1,A191,A201,male,0
A14,21,A32,A49,3919,A64,A74,1,single,A101,2,A122,27,A143,A152,1,A173,1,A192,A201,male,1
A12,15,A32,A49,1726,A64,A73,2,married/widowed,A102,3,A121,27,A143,A152,1,A173,1,A192,A201,male,1
A12,29,A33,A46,4633,A61,A74,1,single,A101,3,A122,28,A143,A152,1,A173,1,A191,A201,male,1
A14,30,A33,A46,4897,A61,A74,2,single,A101,2,A122,39,A143,A152,1,A174,1,A191,A201,male,1
A12,37,A33,A46,6229,A61,A74,2,single,A101,3,A124,39,A143,A152,1,A174,1,A191,A201,male,1
A14,12,A32,A41,3964,A63,A75,3,divorced/seperated,A101,3,A122,38,A143,A151,1,A174,1,A192,A201,male,1
A12,29,A33,A40,4503,A62,A74,1,single,A101,3,A124,28,A143,A152,1,A173,1,A191,A201,male,1
A14,13,A32,A49,1874,A64,A73,1,married/widowed,A101,3,A121,25,A143,A152,1,A173,1,A192,A201,male,1
A14,17,A32,A49,2759,A64,A73,1,single,A101,3,A121,28,A143,A152,1,A173,1,A192,A201,male,1
A14,12,A32,A42,1380,A65,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A12,22,A34,A43,4248,A63,A72,1,divorced/seperated,A101,2,A122,32,A143,A152,1,A172,1,A191,A201,male,1
A13,32,A34,A43,1841,A61,A75,3,single,A101,3,A124,46,A143,A153,1,A173,1,A192,A201,male,1
A12,34,A33,A40,8326,A65,A73,1,single,A102,3,A124,33,A143,A152,1,A173,1,A191,A201,male,1
A11,16,A32,A42,1839,A61,A74,1,divorced/seperated/married,A101,2,A123,25,A143,A152,1,A172,1,A191,A201,female,1
A13,37,A34,A43,2224,A61,A75,3,single,A101,3,A124,54,A143,A153,1,A173,1,A191,A201,male,1
A14,9,A32,A41,6414,A63,A71,1,divorced/seperated/married,A101,3,A123,43,A143,A152,1,A174,1,A191,A201,female,1
A11,22,A31,A43,1545,A61,A71,2,single,A101,3,A123,54,A142,A152,1,A171,1,A191,A201,male,0
A11,16,A32,A42,878,A61,A73,3,divorced/seperated/married,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,female,0
A11,30,A30,A43,1698,A61,A71,3,single,A101,3,A123,58,A142,A152,1,A171,1,A191,A201,male,0
A12,38,A33,A40,10562,A65,A73,1,single,A102,3,A124,33,A143,A152,1,A173,1,A191,A201,male,1
A11,7,A34,A42,1206,A61,A72,3,single,A101,1,A121,28,A143,A151,1,A172,1,A191,A202,male,1
A14,9,A32,A41,5766,A61,A72,1,divorced/seperated/married,A101,2,A123,40,A141,A152,1,A174,1,A191,A201,female,1
A12,38,A33,A40,8000,A62,A74,1,single,A101,3,A124,31,A143,A152,1,A173,1,A191,A201,male,1
A14,15,A32,A41,4400,A61,A75,3,single,A101,3,A122,35,A143,A152,1,A173,1,A192,A201,male,1
A14,9,A32,A42,1174,A65,A73,2,divorced/seperated/married,A101,2,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A14,12,A32,A42,1247,A62,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A13,11,A32,A42,972,A65,A73,3,divorced/seperated/married,A101,2,A121,21,A143,A151,1,A173,1,A192,A201,female,0
A14,13,A32,A41,3390,A63,A75,2,divorced/seperated/married,A101,3,A123,34,A143,A151,1,A173,1,A192,A201,male,1
A14,10,A32,A40,1545,A65,A72,3,divorced/seperated/married,A101,3,A122,23,A143,A151,1,A172,1,A192,A201,female,0
A12,23,A34,A40,2478,A62,A72,3,divorced/seperated/married,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,female,0
A12,21,A32,A49,2545,A64,A73,2,single,A101,3,A121,29,A143,A152,1,A173,1,A192,A201,male,1
A12,22,A31,A40,7961,A65,A73,3,single,A102,3,A124,45,A143,A152,1,A173,1,A191,A201,male,1
A14,16,A33,A42,3062,A61,A74,3,single,A101,1,A122,35,A141,A152,1,A174,1,A191,A201,male,1
A11,19,A32,A42,898,A61,A73,3,divorced/seperated/married,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,female,0
A11,20,A33,A44,3494,A61,A74,3,single,A101,2,A122,43,A143,A152,1,A174,1,A191,A202,male,1
A11,9,A32,A42,2575,A61,A72,1,divorced/seperated/married,A101,1,A122,23,A141,A152,1,A172,1,A191,A201,female,1
A12,11,A32,A49,1234,A64,A73,2,married/widowed,A101,2,A121,25,A143,A152,1,A173,1,A192,A201,male,1
A12,17,A32,A40,1491,A62,A73,3,divorced/seperated/married,A101,2,A122,22,A143,A152,1,A172,1,A191,A201,female,0
A12,17,A34,A43,2230,A61,A74,1,divorced/seperated/married,A101,1,A123,26,A143,A152,1,A173,1,A192,A201,female,1
A12,18,A34,A43,3468,A61,A74,1,single,A101,1,A123,33,A143,A152,2,A173,1,A192,A201,male,1
A14,21,A33,A46,2920,A61,A74,3,single,A101,1,A122,36,A141,A152,1,A174,1,A191,A201,male,1
A12,17,A32,A43,4461,A61,A72,1,single,A103,1,A123,34,A143,A152,1,A173,1,A192,A201,male,1
A12,25,A34,A43,2858,A63,A72,3,divorced/seperated,A101,2,A122,31,A143,A152,1,A173,1,A191,A201,male,0
A14,13,A32,A40,1335,A65,A72,3,divorced/seperated/married,A101,3,A122,22,A143,A151,1,A172,1,A192,A201,female,0
A12,9,A32,A42,679,A61,A73,3,married/widowed,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,male,0
A14,9,A32,A43,5753,A61,A72,1,divorced/seperated/married,A101,1,A123,35,A141,A152,1,A174,1,A191,A201,female,1
A11,29,A32,A42,1107,A62,A73,3,divorced/seperated/married,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,female,0
A11,13,A33,A42,2784,A61,A74,3,single,A101,1,A122,33,A141,A152,1,A174,1,A191,A201,male,1
A14,13,A32,A49,2040,A64,A73,1,married/widowed,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,male,1
A14,8,A32,A40,2207,A65,A72,3,divorced/seperated/married,A101,3,A122,26,A143,A151,1,A172,1,A192,A201,female,1
A12,18,A34,A43,3152,A61,A74,1,single,A101,2,A123,31,A143,A152,2,A173,1,A192,A201,male,1
A13,35,A34,A43,2297,A61,A75,3,single,A101,3,A124,62,A143,A153,1,A173,1,A192,A201,male,1
A14,15,A32,A42,3840,A61,A75,3,single,A101,1,A123,36,A141,A152,1,A174,1,A191,A201,male,1
A14,11,A32,A49,1454,A64,A73,2,married/widowed,A101,2,A121,23,A143,A152,1,A173,1,A192,A201,male,1
A11,23,A30,A43,2086,A61,A73,2,single,A101,1,A123,36,A142,A152,1,A173,1,A191,A201,male,0
A13,35,A34,A43,2151,A61,A75,3,single,A101,3,A124,56,A143,A153,1,A173,1,A191,A201,male,1
A11,28,A34,A43,2646,A61,A75,3,single,A101,3,A123,35,A143,A152,1,A173,1,A191,A201,male,1
A12,13,A32,A41,4652,A63,A72,1,divorced/seperated/married,A101,2,A122,40,A143,A152,1,A172,1,A191,A201,female,1
A11,11,A32,A42,2532,A61,A72,1,divorced/seperated/married,A101,1,A122,24,A141,A152,1,A172,1,A191,A201,female,1
A14,14,A32,A41,2781,A62,A72,1,divorced/seperated/married,A101,2,A123,29,A143,A152,1,A173,1,A192,A201,female,1
A11,13,A32,A42,869,A61,A73,3,married/widowed,A101,1,A121,24,A142,A152,1,A173,1,A191,A201,male,0
A11,22,A30,A43,1642,A61,A73,2,single,A101,2,A123,41,A142,A152,1,A171,1,A191,A201,male,0
A11,7,A34,A42,1207,A61,A72,3,single,A101,1,A121,38,A143,A151,1,A172,1,A191,A202,male,1
A11,8,A32,A42,3027,A61,A72,3,divorced/seperated,A101,1,A122,27,A141,A151,1,A174,1,A191,A202,male,1
A12,24,A34,A43,4032,A63,A72,1,divorced/seperated,A101,2,A122,34,A143,A152,1,A172,1,A191,A201,male,0
A11,9,A32,A42,3469,A61,A72,3,divorced/seperated/married,A101,1,A122,27,A141,A152,1,A174,1,A191,A201,male,1
A12,21,A34,A40,2337,A62,A72,3,divorced/seperated/married,A101,2,A122,26,A143,A152,1,A172,1,A191,A201,female,0
A11,41,A30,A43,2570,A61,A75,3,single,A101,3,A123,48,A143,A153,1,A173,1,A191,A201,male,0
A12,11,A32,A43,4498,A61,A72,1,divorced/seperated/married,A103,1,A123,32,A143,A152,1,A173,1,A191,A201,female,1
A14,19,A33,A42,3108,A61,A74,3,single,A101,1,A122,38,A141,A152,1,A174,1,A191,A201,male,1
A11,7,A32,A42,1830,A61,A72,3,divorced/seperated/married,A101,1,A121,26,A141,A151,1,A172,1,A191,A202,male,1
A14,10,A32,A41,5410,A63,A71,1,divorced/seperated/married,A101,3,A123,42,A143,A152,1,A174,1,A191,A201,female,1
A13,35,A34,A43,2290,A61,A75,3,single,A101,3,A124,55,A143,A153,1,A173,1,A192,A201,male,1
A14,8,A32,A41,1125,A65,A72,3,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A11,15,A32,A42,2570,A61,A74,1,divorced/seperated/married,A101,1,A122,24,A143,A152,1,A172,1,A191,A201,female,1
A11,25,A30,A43,1747,A61,A71,2,single,A101,3,A123,45,A142,A152,1,A171,1,A191,A201,male,0
A12,11,A32,A49,1121,A64,A73,3,married/widowed,A102,3,A121,28,A143,A152,1,A173,1,A192,A201,male,1
A14,22,A33,A46,3383,A61,A74,3,single,A101,2,A122,38,A141,A152,1,A174,1,A191,A201,male,1
A13,35,A34,A43,2340,A61,A75,3,single,A101,3,A124,68,A143,A153,1,A174,1,A192,A201,male,1
A12,7,A32,A40,459,A61,A73,3,married/widowed,A101,3,A121,30,A143,A152,1,A172,1,A191,A201,male,1
A13,33,A34,A43,1895,A61,A75,3,single,A101,3,A124,51,A143,A153,1,A173,1,A192,A201,male,1
A11,8,A34,A42,1803,A61,A72,3,single,A101,1,A121,33,A143,A151,1,A174,1,A191,A202,male,1
A12,15,A32,A43,4756,A61,A72,1,divorced/seperated/married,A103,1,A122,34,A143,A152,1,A173,1,A192,A201,female,1
A12,12,A32,A40,1623,A62,A72,3,divorced/seperated/married,A101,3,A122,23,A143,A151,1,A172,1,A191,A201,female,0
A12,7,A32,A40,466,A61,A73,3,married/widowed,A101,1,A121,28,A143,A152,1,A172,1,A191,A201,male,0
A12,7,A32,A40,474,A61,A73,3,married/widowed,A101,2,A121,31,A143,A152,1,A172,1,A191,A201,male,1
A12,40,A33,A40,7224,A62,A74,1,single,A101,3,A124,32,A143,A152,1,A174,1,A191,A201,male,1
A14,9,A32,A41,3649,A63,A71,3,divorced/seperated/married,A101,3,A123,36,A143,A151,1,A172,1,A192,A201,female,1
A11,39,A34,A43,2652,A61,A75,3,single,A101,3,A123,43,A143,A152,1,A173,1,A191,A201,male,0
A14,21,A34,A43,1384,A61,A74,3,single,A101,3,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A14,18,A33,A42,2953,A61,A74,3,single,A101,1,A122,35,A141,A152,1,A173,1,A191,A201,male,1
A12,15,A32,A43,3973,A61,A72,1,divorced/seperated/married,A103,1,A122,32,A143,A152,1,A173,1,A192,A201,female,1
A14,10,A32,A41,1235,A65,A72,3,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A12,17,A32,A40,1239,A62,A73,3,divorced/seperated/married,A101,2,A122,22,A143,A151,1,A172,1,A191,A201,female,0
A14,9,A32,A41,5952,A63,A71,2,divorced/seperated/married,A101,2,A123,37,A141,A152,1,A174,1,A191,A201,female,1
A11,7,A34,A42,1493,A61,A72,3,single,A101,1,A121,27,A143,A151,1,A172,1,A191,A202,male,1
A12,41,A33,A40,8518,A62,A74,1,single,A101,3,A124,31,A143,A152,1,A174,1,A191,A201,male,1
A12,13,A32,A40,1430,A62,A72,3,divorced/seperated/married,A101,3,A122,23,A143,A151,1,A172,1,A192,A201,female,0
A11,36,A30,A45,1999,A61,A71,3,single,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,male,0
A14,17,A32,A49,3673,A64,A74,1,single,A101,2,A123,29,A143,A152,1,A173,1,A192,A201,male,1
A11,35,A32,A45,1402,A61,A71,3,divorced/seperated/married,A101,2,A123,28,A143,A152,1,A173,1,A191,A201,female,0
A14,10,A32,A41,4086,A63,A75,2,divorced/seperated/married,A101,3,A123,40,A143,A151,1,A174,1,A192,A201,female,1
A14,12,A32,A49,1713,A64,A73,1,married/widowed,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,male,1
A14,9,A32,A41,2008,A65,A72,3,divorced/seperated/married,A101,3,A121,25,A143,A151,1,A173,1,A192,A201,female,1
A14,8,A32,A41,3100,A65,A71,3,divorced/seperated/married,A101,3,A121,32,A143,A151,1,A172,1,A192,A201,female,1
A12,15,A32,A49,1688,A64,A73,3,single,A102,3,A121,34,A143,A152,1,A173,1,A192,A201,male,1
A11,21,A30,A40,1712,A61,A73,1,single,A101,1,A123,39,A142,A152,1,A171,1,A191,A201,male,0
A12,11,A32,A43,5697,A63,A72,1,divorced/seperated/married,A103,2,A123,38,A143,A152,1,A172,1,A191,A201,female,1
A14,20,A34,A43,1266,A61,A74,2,single,A101,3,A123,25,A143,A152,2,A173,1,A192,A201,male,1
A11,26,A34,A43,2604,A62,A73,3,single,A101,2,A122,30,A143,A152,1,A173,1,A191,A201,male,0
A11,39,A34,A43,2543,A61,A75,3,single,A101,3,A123,48,A143,A153,1,A173,1,A191,A201,male,0
A11,9,A32,A42,2739,A61,A72,2,divorced/seperated/married,A101,1,A122,25,A141,A152,1,A172,1,A191,A201,female,1
A11,19,A30,A40,1592,A61,A73,1,single,A101,2,A121,44,A142,A152,1,A171,1,A191,A201,male,0
A12,9,A32,A49,847,A64,A73,3,married/widowed,A101,3,A121,26,A143,A152,1,A173,1,A192,A201,male,1
A13,31,A34,A43,1921,A61,A75,3,single,A101,3,A124,48,A143,A153,1,A173,1,A192,A201,male,1
A12,9,A31,A40,1101,A65,A73,3,single,A102,3,A121,53,A143,A152,1,A173,1,A191,A201,male,1
A12,7,A32,A40,450,A61,A73,3,married/widowed,A101,3,A121,32,A143,A152,1,A173,1,A191,A201,male,1
A11,7,A34,A42,1471,A61,A72,3,single,A101,1,A121,36,A143,A151,1,A174,1,A191,A202,male,1
A14,14,A32,A41,3773,A64,A75,2,single,A101,3,A122,32,A143,A152,1,A173,1,A192,A201,male,1
A13,40,A30,A43,2360,A61,A75,3,single,A101,3,A124,63,A143,A153,1,A173,1,A191,A201,male,0
A14,11,A32,A41,3521,A65,A75,2,divorced/seperated/married,A101,3,A123,33,A143,A151,1,A173,1,A192,A201,female,1
A13,31,A34,A43,1944,A61,A75,3,single,A101,3,A124,50,A143,A153,1,A173,1,A192,A201,male,1
A11,27,A30,A45,1794,A61,A71,2,single,A101,2,A123,38,A142,A152,1,A173,1,A191,A201,male,0
A14,25,A33,A46,3903,A61,A74,3,single,A101,1,A122,38,A141,A152,1,A174,1,A191,A201,male,1
A13,34,A34,A43,2294,A61,A75,3,single,A101,3,A124,59,A143,A153,1,A173,1,A192,A201,male,1
A11,8,A32,A42,2513,A61,A72,2,divorced/seperated/married,A101,1,A121,24,A141,A152,1,A172,1,A191,A201,female,1
A11,15,A31,A40,1428,A61,A73,1,single,A101,1,A121,32,A142,A152,1,A171,1,A191,A201,male,0
A14,25,A34,A43,1654,A61,A75,3,single,A101,3,A123,32,A143,A152,2,A173,1,A192,A201,male,1
A12,8,A32,A40,522,A61,A73,3,married/widowed,A101,3,A121,26,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A49,1032,A61,A73,2,married/widowed,A101,1,A121,23,A143,A152,1,A173,1,A192,A201,male,0
A11,27,A34,A43,2794,A61,A75,2,single,A101,2,A123,34,A143,A152,2,A173,1,A192,A201,male,1
A13,39,A30,A43,2280,A61,A75,3,single,A101,3,A124,63,A143,A153,1,A173,1,A191,A201,male,0
A14,12,A32,A41,2067,A65,A73,2,divorced/seperated/married,A101,3,A121,23,A143,A151,1,A173,1,A192,A201,female,1
A12,11,A32,A49,1394,A64,A73,2,married/widowed,A102,3,A121,26,A143,A152,1,A173,1,A192,A201,male,1
A13,34,A34,A43,2040,A61,A75,3,single,A101,3,A124,52,A143,A153,1,A173,1,A192,A201,male,1
A12,8,A32,A42,599,A61,A73,3,married/widowed,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,male,0
A14,23,A33,A49,3833,A61,A74,2,single,A101,2,A122,29,A143,A152,1,A173,1,A191,A201,male,1
A13,39,A34,A43,2339,A61,A75,3,single,A101,3,A123,55,A143,A153,1,A173,1,A191,A201,male,0
A13,32,A34,A43,1956,A61,A75,3,single,A101,3,A124,50,A143,A153,1,A173,1,A192,A201,male,1
A14,15,A32,A49,2462,A64,A73,1,single,A101,2,A121,26,A143,A152,1,A173,1,A192,A201,male,1
A14,19,A34,A43,1931,A61,A74,1,single,A101,2,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A12,9,A32,A49,749,A61,A73,2,married/widowed,A101,1,A121,23,A143,A152,1,A173,1,A192,A201,male,0
A11,7,A34,A42,1234,A61,A72,3,single,A101,1,A121,28,A143,A151,1,A172,1,A191,A202,male,1
A11,35,A34,A43,2386,A61,A75,3,single,A101,3,A123,37,A143,A152,1,A173,1,A191,A201,male,0
A13,34,A34,A43,2300,A61,A75,3,single,A101,3,A124,58,A143,A153,1,A173,1,A192,A201,male,1
A11,39,A34,A43,2387,A61,A75,3,single,A101,3,A123,52,A143,A153,1,A173,1,A191,A201,male,0
A14,11,A32,A41,4526,A61,A75,3,divorced/seperated,A101,2,A122,37,A141,A151,1,A174,1,A191,A201,male,1
